Time,Az_SM,Fs_L1,Fs_L2,Fs_R1,Fs_R2,Pitch,Roll,Vz_SM,Xo,Yaw,Yo
          5.9, -0.115266606212, 7563.50634766, 3306.71118164,  7671.2734375, 3423.05444336, 0.139742210507, 0.0545172654092, 0.0277476608753, 12.4382553101, -0.0106061436236, 1.09741322376e-05
        5.925, -0.0821934938431, 7562.56591797, 3304.40576172, 7668.57519531, 3423.44458008, 0.139588266611, 0.053673569113, 0.0172646846622, 12.7826786041, -0.0103836283088, -9.83274640021e-06
         5.95, -0.0613785423338, 7564.02441406, 3297.05761719, 7664.64306641, 3414.00488281, 0.13997220993, 0.0522029474378, 0.00834496226162, 13.1271009445, -0.0100317057222, -3.30777875206e-05
        5.975, -0.0665839985013, 7564.97021484,  3309.6027832, 7660.28808594, 3412.53515625, 0.138307496905, 0.0507217869163, 0.00283649517223, 13.4715518951, -0.00954073853791, -5.16758263984e-05
            6, -0.150425359607, 7567.96435547, 3330.67236328,  7654.2265625, 3383.11352539, 0.137087926269, 0.0485329590738, 7.4854666309e-05, 13.8160104752, -0.00876648165286, -7.39092574804e-05
        6.025, -0.28255045414, 7566.95263672, 3330.79638672, 7652.30615234, 3387.15600586, 0.135875657201, 0.0489152595401, 0.00302635785192, 14.1604814529, -0.00834623817354, -6.53740935377e-05
         6.05, 0.0507375821471, 7567.34179688, 3371.87231445, 7649.31542969, 3357.19750977, 0.135191977024, 0.0474263057113, -0.00597594631836, 14.5049600601, -0.00741114001721, -7.57665911806e-05
        6.075, -0.0698439702392, 7561.82714844, 3351.92822266, 7652.70507812, 3379.79370117, 0.135285586119, 0.0491855032742, -0.00111891585402, 14.8494501114, -0.0072238878347, -5.14781204402e-05
          6.1, 0.293439298868, 7557.25830078, 3331.23803711,  7655.7421875, 3400.73632812, 0.13557612896, 0.0506930798292, -0.00162090989761, 15.1939582825, -0.00704663619399, -3.01997260976e-05
        6.125, 0.361756324768, 7556.24072266, 3332.17675781, 7655.56396484, 3402.85888672, 0.135353967547, 0.05102853477, -0.0060580521822, 15.5384941101, -0.0066324044019, -2.1344050765e-05
         6.15, 0.0121200941503, 7554.37060547, 3296.12548828, 7656.24023438, 3426.79174805, 0.135306477547, 0.0528206825256, -0.00845892541111, 15.8830547333, -0.00665904767811, 2.70888040177e-06
        6.175, -0.070403970778, 7557.19970703, 3311.24169922, 7652.77783203, 3414.90185547, 0.134370610118, 0.0522198714316, 0.00649526156485, 16.2276535034, -0.0061489995569, 1.33230287247e-06
          6.2, -0.0700023025274, 7559.97949219, 3339.41894531, 7648.41210938,   3390.421875, 0.13334967196, 0.0510912947357, -0.00330193410628, 16.5722885132, -0.00551198981702, -5.85094448979e-06
        6.225, 0.07812038064, 7559.82080078, 3358.35302734, 7646.81396484, 3362.08374023, 0.132984921336, 0.0502594187856, -0.0104613602161, 16.9169559479, -0.00495150126517, -1.04322225525e-05
         6.25, -0.100967660546, 7558.08789062, 3362.98657227, 7646.49609375, 3374.65771484, 0.131874069571, 0.0509085468948, 0.0222129579633, 17.2616786957, -0.00480420701206, 1.48476686945e-07
        6.275, 0.0337525494397, 7555.90771484, 3369.72363281, 7646.19824219, 3364.68798828, 0.131985798478, 0.0508768558502, -0.0114394621924, 17.6064414978, -0.00455625448376, 2.89854506264e-06
          6.3, -0.071405403316, 7551.55175781, 3357.09912109, 7648.15039062, 3384.59448242, 0.13124075532, 0.052098184824, -0.00304389954545, 17.9512729645, -0.00469307042658, 1.84412529052e-05
        6.325, -0.0036122049205, 7546.81494141, 3328.41479492, 7649.77392578, 3403.74291992, 0.130687072873, 0.0535735040903, -0.00233597354963, 18.2961654663, -0.00496915727854, 3.65081577911e-05
         6.35, -0.11725589633, 7543.92285156, 3311.23217773, 7649.41601562, 3432.25854492, 0.129170909524, 0.0552251860499, 0.0205192286521, 18.6411361694, -0.00525753386319, 5.70191768929e-05
        6.375, -0.066718518734, 7544.75244141, 3305.63354492, 7646.49169922, 3420.60839844, 0.129617080092, 0.0549777038395, 0.00807259324938, 18.9861545563, -0.00518774334341, 5.68938412471e-05
          6.4, -0.035104367882, 7545.64697266, 3326.87573242, 7642.77539062, 3414.12719727, 0.129064306617, 0.0533110871911, -0.00209687044844, 19.3312511444, -0.00497070048004, 4.12281078752e-05
        6.425, -0.287698417902, 7548.10351562, 3335.78051758, 7639.05810547, 3396.36572266, 0.129092022777, 0.0514819137752, 0.00437388801947, 19.6764163971, -0.00477845873684, 2.50976772804e-05
         6.45, 0.0391072444618, 7549.73095703, 3373.91870117, 7635.37158203, 3368.13061523, 0.128132820129, 0.0494703538716, -0.00714150676504, 20.0216598511, -0.00435335980728, 9.38168614084e-06
        6.475, -0.0730413496494, 7545.17041016, 3358.35131836, 7638.02392578, 3384.54370117, 0.127626359463, 0.0508434660733, -0.00366024090908, 20.3669700623, -0.00458752596751, 3.07507034449e-05
          6.5, 0.0865646153688, 7541.81933594, 3331.87304688, 7640.39794922, 3402.89355469, 0.128088533878, 0.0519748330116, -0.000567718176171, 20.7123374939, -0.00487409438938, 4.89798258059e-05
        6.525, -0.0910464897752, 7540.68847656, 3316.86743164, 7641.43505859, 3421.21337891, 0.128519251943, 0.0527221001685, 0.0177200175822,  21.057767868, -0.00507772341371, 6.33747986285e-05
         6.55, -0.0620901808143, 7544.93164062, 3323.97631836, 7638.33935547, 3411.68237305, 0.12954826653, 0.0518777780235, -0.00114338984713,   21.40325737, -0.00492860050872, 6.10563438386e-05
        6.575, -0.0696502923965, 7549.17236328, 3346.42480469, 7635.39501953, 3389.50830078, 0.130256146193, 0.0502620264888, -0.00251174438745, 21.7488098145, -0.00458237761632, 5.06260548718e-05
          6.6, 0.00224535469897, 7550.76123047, 3363.85986328, 7634.86621094, 3367.17895508, 0.130590885878, 0.0487476289272, 0.00258611887693, 22.0944252014, -0.00425503822044, 4.12093286286e-05
        6.625, -0.030216621235, 7551.37646484, 3365.51831055, 7634.92333984, 3368.43676758, 0.130151763558, 0.0483064316213, 0.00753166526556, 22.4401035309, -0.00419404869899, 4.3465388444e-05
         6.65, -0.0781187862158, 7548.51806641, 3350.16503906, 7638.23339844, 3383.74072266, 0.130119040608, 0.0487651750445, -3.52817878593e-05, 22.7858333588, -0.00436299154535, 5.546513421e-05
        6.675, 0.257999122143,  7545.5078125,  3334.0703125, 7641.76416016, 3405.25634766, 0.12981005013, 0.050394974649, -0.00718756997958, 23.1316146851, -0.00463607162237, 8.10695200926e-05
          6.7, 0.00905727036297, 7544.51855469, 3299.29296875, 7644.18603516, 3427.62646484, 0.130271539092, 0.0531926453114, -0.0086178695783,  23.477437973, -0.00505911977962, 0.000118867006677
        6.725, -0.0708036869764, 7547.93896484, 3310.93408203, 7643.32275391, 3419.48828125, 0.13066123426, 0.0529110096395, 0.00922979880124, 23.8233089447, -0.00491969240829, 0.000121136217786
         6.75, 0.0716383457184, 7552.13232422, 3336.74902344, 7641.06347656, 3394.36352539, 0.131476327777, 0.0512526258826, 0.00179611088242, 24.1692218781, -0.00457168370485, 0.000106964587758
        6.775, -0.0706580430269, 7552.97070312, 3342.17944336, 7641.66357422, 3391.68164062, 0.132051303983, 0.0506823882461, -0.000639138219412, 24.5151805878, -0.0045148152858, 0.000103734426375
          6.8, 0.0225511323661, 7555.24169922, 3369.61206055, 7640.30761719, 3367.07006836, 0.131743788719, 0.0484244041145, -0.006848576013, 24.8611907959, -0.00418441416696, 8.22335059638e-05
        6.825, -0.0740844234824, 7551.94384766, 3353.98730469, 7643.61816406,  3378.1027832, 0.130826160312, 0.0496430657804, -0.00525234639645, 25.2072525024, -0.00444948719814, 9.94777874439e-05
         6.85, 0.446033120155, 7548.73486328, 3335.31811523, 7646.85009766, 3398.83251953, 0.130274191499, 0.0511777102947, -0.0083332285285, 25.5533485413, -0.00478161824867, 0.000119730495499
        6.875, -0.0861531496048, 7548.23632812, 3313.91650391, 7648.25537109, 3420.02978516, 0.131266906857, 0.0521845966578, 0.0203849188983, 25.8994655609, -0.00511276489124, 0.000133296562126
          6.9, -0.0699380114675, 7551.02734375, 3307.63793945,  7647.4453125, 3416.02246094, 0.133332148194, 0.0518910363317, 0.00933167804033, 26.2456092834, -0.00515958899632, 0.000132897199364
        6.925, -0.127614080906, 7556.26269531, 3332.22949219, 7643.99316406, 3395.68334961, 0.134202197194, 0.0502727106214, 0.00580027559772, 26.5918006897, -0.00487224617973, 0.000118543190183
         6.95, 0.0858477577567, 7558.61572266, 3356.45532227, 7642.21289062, 3358.33129883, 0.134994447231, 0.0480589717627, -0.00965355802327, 26.9380321503, -0.00444121751934, 9.76963492576e-05
        6.975, 0.0332127474248, 7555.10644531, 3348.87695312, 7645.08837891, 3377.20678711, 0.134405761957, 0.0482375696301, -0.00360956368968, 27.2843093872, -0.00459217373282, 0.00010248277249
            7, 0.575310051441,  7554.0390625, 3343.42504883, 7645.28857422, 3384.25390625, 0.134104087949, 0.0476885288954, -0.0140055539086, 27.6306171417, -0.00465039722621, 0.000100203105831
        7.025, 0.0298905223608, 7553.02392578, 3327.40478516, 7646.16259766, 3396.41235352, 0.133901670575, 0.0478741824627, -0.0065998272039, 27.9769554138, -0.00483698537573, 0.000107158448373
         7.05, -0.111795082688, 7552.74951172, 3318.75048828, 7646.32763672, 3412.08740234, 0.132976129651, 0.0490313060582, 0.0197106283158, 28.3233318329, -0.00504667172208, 0.000125975260744
        7.075, -0.132795423269, 7551.98876953, 3315.15551758, 7647.29394531, 3428.39160156, 0.131980612874, 0.0507079102099, 0.0272382181138, 28.6697387695, -0.00525360554457, 0.000149866638822
          7.1, -0.0175253599882, 7551.10498047, 3307.29833984, 7648.81347656, 3427.31762695, 0.132251158357, 0.0517661944032, 0.00419174693525,  29.016160965, -0.00538715394214, 0.000164742741617
        7.125, -0.0617356151342, 7554.61962891, 3321.62402344, 7646.54052734, 3411.46435547, 0.132423549891, 0.0510127581656, -0.00653774244711,  29.362613678, -0.00529184890911, 0.000157759917784
         7.15, -0.447319954634, 7557.24316406,  3331.2355957,   7645.734375, 3390.37939453, 0.133169859648, 0.0505593344569, 0.00677072210237, 29.7090854645, -0.00519719207659, 0.000153202156071
        7.175, -0.0521523617208, 7558.63525391, 3342.35058594, 7645.13623047, 3375.00976562, 0.134100705385, 0.0499827340245, -0.0159985199571, 30.0555820465, -0.00509884301573, 0.000146101854625
          7.2, -0.0199641119689, 7559.75634766, 3357.91723633,   7644.859375, 3370.69335938, 0.134287670255, 0.0485158152878, 0.00118637387641, 30.4021091461, -0.00502953771502, 0.000128115862026
        7.225, -0.0790423676372, 7557.57910156, 3352.56713867, 7647.05322266, 3376.30786133, 0.134421646595, 0.0482118465006, 0.0022658596281,  30.748664856, -0.00518596032634, 0.000123733538203
         7.25, -0.0713465586305,  7557.1640625, 3351.69750977, 7647.37792969, 3375.90039062, 0.134165495634, 0.0479800365865, -0.00707263220102,  31.095249176, -0.00524949468672, 0.000121797995234
        7.275, 0.209394201636, 7554.77050781, 3330.70751953, 7649.70849609,   3400.671875, 0.133860081434, 0.0490042641759, -0.00335954152979, 31.4418563843, -0.00560298841447, 0.000133775029099
          7.3, 0.00853950809687, 7553.59472656, 3296.63842773, 7650.95166016, 3427.31835938, 0.134136334062, 0.0510619617999, -0.0078199878335, 31.7884807587, -0.00609011622146, 0.000157854519784
        7.325, -0.0679040849209, 7556.73486328, 3310.43725586, 7648.91064453, 3414.69946289, 0.134138867259, 0.0513959303498, 0.00648180302233, 32.1351280212, -0.00598903000355, 0.000163726857863
         7.35, -0.384105652571, 7559.31005859, 3330.62109375, 7646.95947266, 3388.00415039, 0.134769171476, 0.0505965463817, 0.00367464777082,   32.48179245, -0.00570103945211, 0.000155170695507
        7.375, 0.119405895472, 7560.76708984, 3356.31640625, 7645.84423828, 3361.87524414, 0.135142207146, 0.048823133111, -0.0148891415447, 32.8284835815, -0.00534011144191, 0.000134310597787
          7.4, -0.0528378859162, 7558.46923828, 3359.42456055, 7647.68847656, 3365.99072266, 0.134848579764, 0.0488397888839, -0.00331189483404,  33.175201416, -0.0053533888422, 0.000132756162202
        7.425, -0.0676546171308, 7558.51708984, 3355.64233398, 7647.83154297, 3367.86132812, 0.134936496615, 0.0489037036896, 0.000617997720838, 33.5219345093, -0.00539205083624, 0.00013204208517
         7.45, -0.0660044625401, 7557.52929688, 3353.31738281, 7648.70996094, 3378.44921875, 0.13471019268, 0.0488543957472, -0.0047216238454, 33.8686943054, -0.00546494498849, 0.000130087719299
        7.475, 0.453883558512, 7555.88378906, 3337.70776367,   7649.953125,  3390.1262207, 0.134772852063, 0.0486614592373, -0.0059068328701,  34.215473175, -0.00564799876884, 0.000126707280288
          7.5, 0.403404474258,      7555.375, 3335.92553711, 7650.28955078, 3400.12695312, 0.133877500892, 0.048544831574, -0.00872033648193, 34.5622825623, -0.00575111620128, 0.000126046463265
        7.525, -0.00791593175381, 7554.70019531, 3303.36352539, 7650.82714844,  3427.4777832, 0.133302807808, 0.0503948479891, -0.00253893458284, 34.9091110229, -0.00620046816766, 0.000147758953972
         7.55, -0.0696675628424, 7557.45068359, 3308.09179688, 7648.86132812, 3418.55761719, 0.133073359728, 0.0507408343256, 0.00981358252466, 35.2559547424, -0.00615807482973, 0.000153776927618
        7.575, -0.0606091320515, 7556.93652344, 3315.76464844, 7649.23535156, 3418.47875977, 0.132966220379, 0.0515200421214, 0.00112155464012, 35.6028175354, -0.00615393789485, 0.000163206801517
          7.6, -0.0733175128698, 7560.20166016, 3339.61010742, 7646.84033203, 3387.86889648, 0.133788526058, 0.0501442290843, 0.000933454721235, 35.9496879578, -0.00584122911096, 0.000147336380905
        7.625, 0.0177095234394, 7561.13818359, 3366.12304688, 7646.33691406,    3363.96875, 0.133974596858, 0.0488538146019, -0.00285434466787, 36.2965888977, -0.00556350918487, 0.0001314758847
         7.65, -0.0508516728878, 7558.27978516, 3359.72998047, 7648.89990234, 3369.23120117, 0.133904099464, 0.0504123456776, -0.00484780268744, 36.6435089111, -0.00574986962602, 0.000146494581713
        7.675, -0.00368399871513, 7556.08789062, 3350.60668945, 7651.41503906,   3379.859375, 0.13406765461, 0.0519401468337, -0.00393521552905, 36.9904441833, -0.00596272433177, 0.000159712799359
          7.7, -0.0949574112892, 7552.59570312, 3322.16479492, 7654.99609375, 3396.81103516, 0.135377168655, 0.0526485331357, -0.00197473424487,  37.337387085, -0.0062950765714, 0.000161573829246
        7.725, -0.138031333685, 7552.27587891, 3312.13964844, 7655.54589844, 3420.18701172, 0.135648682714, 0.0524487942457, 0.0312912724912, 37.6843605042, -0.00652013579383, 0.000154559849761
         7.75, -0.0562756024301,  7555.0859375, 3296.43481445, 7654.08398438, 3415.45849609, 0.137179046869, 0.0519280582666, 0.00971124600619,  38.031337738, -0.00656214961782, 0.000146572958329
        7.775, -0.0675709471107, 7557.94580078, 3308.21704102, 7651.19677734,  3411.3269043, 0.136838823557, 0.0504933483899, 0.00476698111743, 38.3783493042, -0.0064172912389, 0.000130407730467
          7.8, 0.126862347126, 7562.37695312, 3332.70458984,  7646.6484375, 3388.55200195, 0.136285930872, 0.0484391264617, -0.00243692239746, 38.7253837585, -0.00606941292062, 0.000109363783849
        7.825, 0.0475796833634, 7564.10888672, 3365.22949219, 7644.18603516, 3357.42456055, 0.135634899139, 0.0462374128401, -0.00718571618199, 39.0724372864, -0.00558476801962, 8.79929648363e-05
         7.85, -0.0798466056585, 7560.12939453, 3338.99023438, 7647.37255859, 3371.21899414,  0.1361374259, 0.0474227517843, 0.0018247612752, 39.4194946289, -0.00577388796955, 0.000103722282802
        7.875, 0.595809340477, 7556.67871094, 3333.96459961, 7650.18164062, 3395.70068359, 0.136041358113, 0.0481927767396, -0.00599206844345, 39.7665672302, -0.00586506631225, 0.000115124261356
          7.9, -0.103202588856, 7556.84277344, 3320.56347656, 7650.58886719, 3396.31030273, 0.137376770377, 0.0483252480626, 0.00248036766425, 40.1136474609, -0.00583862978965, 0.000119915057439
        7.925, -0.121286273003, 7555.93652344, 3308.15014648, 7651.47119141, 3420.65063477, 0.136757016182, 0.0499028749764, 0.0218339599669, 40.4607582092, -0.00603943550959, 0.000140749441925
         7.95, -0.0735145658255, 7558.87597656, 3308.61035156, 7649.24121094, 3401.20239258, 0.136816799641, 0.049757309258, 0.00257365731522, 40.8078842163, -0.00584140513092, 0.000142075732583
        7.975, -0.0610578991473, 7562.49755859, 3336.11645508, 7645.54052734, 3381.83251953, 0.13593262434, 0.0485724844038, -0.00975909177214, 41.1550292969, -0.00546078430489, 0.000130889951834
            8, 0.0312819927931, 7562.98632812,  3355.1315918, 7645.09570312, 3362.91455078, 0.136025696993, 0.0474311299622, -0.00190379854757, 41.5021781921, -0.0051328050904, 0.000118979958643
        8.025, -0.0663060173392, 7559.65185547, 3344.35766602, 7648.10742188, 3375.62182617, 0.136410728097, 0.0479502603412, -0.00115668855142, 41.8493385315, -0.00522164488211, 0.000124452140881
         8.05, 0.530112922192, 7558.14013672, 3344.93920898,    7649.46875, 3382.02612305, 0.136241480708, 0.0480854362249, -0.0159699320793, 42.1965179443, -0.00520196044818, 0.000126377301058
        8.075, 0.196432545781, 7556.75683594,  3328.7902832, 7651.63525391, 3398.44091797, 0.136039495468, 0.0489761717618, -0.00630576722324, 42.5437088013, -0.00539774820209, 0.000136522881803
          8.1, -0.112904116511, 7555.59863281, 3308.27124023, 7652.93652344, 3421.42480469, 0.135242909193, 0.0510411933064, 0.0190503243357, 42.8909187317, -0.00573872355744, 0.00015980641183
        8.125, -0.0724275410175, 7558.85498047, 3311.98339844, 7650.67675781, 3401.22216797, 0.135716676712, 0.0504068434238, 0.00432551139966, 43.2381286621, -0.00557906134054, 0.00015257539053
         8.15, -0.0341369360685, 7562.89208984, 3340.51538086, 7647.04101562, 3386.19946289, 0.135664045811, 0.0484716929495, -0.00825529824942, 43.5853538513, -0.00526405125856, 0.000130422180519
        8.175, -0.0365984067321, 7563.14160156, 3337.50805664, 7647.39160156,  3387.8425293, 0.136239334941, 0.0480801947415, -0.00122993579134, 43.9325866699, -0.00527841923758, 0.000125416132505
          8.2, 0.0619328431785, 7565.33691406, 3369.41308594, 7645.36376953, 3357.86767578, 0.135882750154, 0.0457546785474, -0.0115849012509,  44.279838562, -0.00486160768196, 0.000100488614407
        8.225, -0.0614590905607, 7561.41552734,  3352.4777832, 7648.86425781, 3377.66308594, 0.135245367885, 0.0471952259541, -0.00477453414351, 44.6271018982, -0.00513210194185, 0.000117273833894
         8.25, 0.521137237549, 7559.09326172,  3338.8190918, 7650.71191406, 3387.01171875, 0.135230690241, 0.0486171729863, -0.00647404557094, 44.9743728638, -0.00531106535345, 0.000134044952574
        8.275, 0.00656615104526, 7558.19335938, 3331.49121094, 7651.97119141, 3392.08740234, 0.135394126177, 0.049243170768, 0.00275288429111,  45.321647644, -0.00540995504707, 0.000140970281791
          8.3, 0.0132183590904, 7555.86962891, 3302.99414062, 7654.22802734, 3427.17626953, 0.13514187932, 0.0511429049075, -0.00134859629907, 45.6689376831, -0.0058894190006, 0.000160710696946
        8.325, -0.0735836476088, 7559.43603516, 3313.90698242, 7651.74804688, 3401.82836914, 0.135701954365, 0.0505854748189, 0.00458137039095, 46.0162315369, -0.00570930540562, 0.000154353750986
