Time,Fs_L1,Fs_R1,Fs_L2,Fs_R2,Roll,Pitch,Yaw,Xo,Yo,Vz_SM,Az_SM,Ay_SM,Vx,Jnc_L1,Jnc_L2,Jnc_R1,Jnc_R2,JncR_L1,JncR_L2,JncR_R1,JncR_R2
          7.9, 1.0358157887e-08, 3132.51342773, 7525.67919922, 7534.01513672, 0.21746084094, 0.380554974079, 109.567932129, -2.56046814684e-06, -0.0164703242481, 49.9978866577, -5.17161170137e-05, 7.90000009537, 0.00393882347271, 0.00270782178268, -1.39191126823, 0.258378446102, -1.29713153839, 3137.11791992, -0.00063026312273, 0.00257786363363, -0.000512270664331
        7.925, 1.29343593613e-08, 3132.51660156, 7525.67773438, 7534.01416016, 0.217459380627, 0.380619883537, 109.915145874, -2.55018176176e-06, -0.0165226887912, 49.9979515076, -5.1719496696e-05, 7.92500019073, 0.00393891986459, 0.00248627085239, -1.39192533493, 0.25844052434, -1.29714286327, 3137.12133789, -0.000489813799504, 0.00239097443409, -0.000399024196668
         7.95, 1.54100199268e-08, 3132.51977539, 7525.67675781, 7534.01367188, 0.217458084226, 0.38067933917,  110.26235199, -2.5376659778e-06, -0.0165750514716, 49.9980163574, -5.17224834766e-05, 7.94999980927, 0.0039389883168, 0.00226969528012, -1.39193582535, 0.25849801302, -1.29715144634, 3137.12426758, -0.000353616196662, 0.00220798538066, -0.000289201852866
        7.975, 1.77860606243e-08, 3132.52246094, 7525.67626953, 7534.01318359, 0.217456951737, 0.380733400583, 110.609558105, -2.5230092433e-06, -0.016627414152, 49.9980812073, -5.17250846315e-05, 7.97499990463, 0.00393903022632, 0.0020581453573, -1.39194297791, 0.258550971746, -1.29715740681, 3137.12719727, -0.000221663911361, 0.00202894909307, -0.000182798685273
            8, 2.00634850955e-08, 3132.52490234, 7525.67578125, 7534.01269531, 0.217455983162, 0.380782276392, 110.956771851, -2.50629886978e-06, -0.0166797731072, 49.9981422424, -5.17273074365e-05,             8, 0.0039390460588, 0.00185166450683, -1.39194691181, 0.258599489927, -1.29716062546, 3137.12963867, -9.39465680858e-05, 0.0018539133016, -7.98063920229e-05
        8.025, 2.22571561181e-08, 3132.52734375, 7525.67578125, 7534.01269531, 0.217455163598, 0.380826026201, 111.303977966, -2.48762080446e-06, -0.0167321320623, 49.9982070923, -5.17291700817e-05, 8.02499961853, 0.00393903721124, 0.00165029044729, -1.39194774628, 0.258643686771, -1.29716134071, 3137.13208008, 2.95462177746e-05, 0.00168291910086, 1.97844765353e-05
         8.05, 2.45829792078e-08, 3132.52929688, 7525.67578125, 7534.01269531, 0.217454507947, 0.380864828825, 111.651191711, -2.46696140493e-06, -0.0167844872922, 49.9982719421, -5.17306798429e-05, 8.05000019073, 0.00393900368363, 0.00145405682269, -1.3919454813, 0.258683681488, -1.29715967178,  3137.1340332, 0.000148564504343, 0.00151600281242, 0.000115775510494
        8.075, 2.71356590531e-08,    3132.53125, 7525.67626953, 7534.01318359, 0.217454001307, 0.38089877367, 111.998397827, -2.44416060013e-06, -0.0168368406594, 49.9983329773, -5.17318512721e-05, 8.07499980927, 0.00393894733861, 0.00126299611293, -1.3919403553, 0.258719533682, -1.29715561867, 3137.13574219, 0.000263105961494, 0.00135319423862, 0.000208134428249
          8.1, 2.99641911283e-08, 3132.53295898, 7525.67724609, 7534.01367188, 0.21745364368, 0.380928009748, 112.345611572, -2.41897782871e-06, -0.0168891903013, 49.9983940125, -5.17326989211e-05, 8.10000038147, 0.00393886817619, 0.00107713753823, -1.39193236828, 0.258751362562, -1.29714930058, 3137.13720703, 0.000373321265215, 0.00119451805949, 0.000296985876048
        8.125, 3.28912541647e-08, 3132.53442383, 7525.67822266, 7534.01464844, 0.217453405261, 0.380952686071, 112.692825317, -2.39123960455e-06, -0.0169415380806, 49.9984588623, -5.1733230066e-05,         8.125, 0.00393876759335, 0.000896499841474, -1.39192175865, 0.258779287338, -1.29714083672, 3137.13867188, 0.000479087640997, 0.00103999243584, 0.000382219877793
         8.15, 3.57430245401e-08, 3132.53564453,  7525.6796875,   7534.015625, 0.217453315854, 0.380972892046, 113.040031433, -2.36094092543e-06, -0.0169938821346, 49.9985198975, -5.17334556207e-05, 8.14999961853, 0.00393864652142, 0.000721087213606, -1.39190840721, 0.258803397417, -1.29713022709, 3137.13964844, 0.000580342079047, 0.000889628427103, 0.000463770556962
        8.175, 3.84087570637e-08, 3132.53662109, 7525.68115234, 7534.01660156, 0.217453360558, 0.380988776684, 113.387245178, -2.32820093515e-06, -0.0170462224633, 49.9985809326, -5.17333828611e-05, 8.17500019073, 0.00393850496039, 0.000550891156308, -1.39189267159, 0.258823812008, -1.2971175909,   3137.140625, 0.000677126459777, 0.000743430457078, 0.000541667221114
          8.2, 4.08141325181e-08, 3132.53735352, 7525.68261719, 7534.01806641, 0.21745352447, 0.381000488997, 113.734458923, -2.29321858569e-06, -0.0170985609293, 49.9986381531, -5.17330227012e-05, 8.19999980927, 0.00393834523857, 0.000385897350498, -1.39187467098, 0.258840620518, -1.29710316658, 3137.14111328, 0.000769523670897, 0.000601399573497, 0.000615979486611
        8.225, 4.29183693029e-08, 3132.53808594, 7525.68457031, 7534.02001953, 0.217453807592, 0.381008118391, 114.081672668, -2.25624444283e-06, -0.0171508938074, 49.9986991882, -5.1732378779e-05, 8.22500038147, 0.00393816689029, 0.000226090385695, -1.39185428619, 0.258853912354, -1.29708683491, 3137.14160156, 0.000857637031004, 0.000463536969619, 0.000686797196977
         8.25, 4.47142127769e-08, 3132.53857422, 7525.68701172, 7534.02148438, 0.217454195023, 0.381011813879, 114.428886414, -2.21754976337e-06, -0.0172032229602, 49.9987564087, -5.17314692843e-05,          8.25, 0.00393797084689, 7.14548295946e-05, -1.39183175564, 0.258863806725, -1.2970688343,  3137.1418457, 0.000941584468819, 0.00032984407153, 0.000754224660341
        8.275, 4.62107330179e-08, 3132.53881836, 7525.68945312,  7534.0234375, 0.217454716563, 0.381011724472, 114.776100159, -2.177401484e-06, -0.0172555483878, 49.9988136292, -5.17302905791e-05, 8.27499961853, 0.00393775850534, -7.80195696279e-05, -1.39180719852, 0.258870452642, -1.29704916477,  3137.1418457, 0.00102149008308, 0.000200318099814, 0.000818372704089
          8.3, 4.73922234789e-08,  3132.5390625, 7525.69189453, 7534.02539062, 0.217455327511, 0.381007969379, 115.123313904, -2.13607245314e-06, -0.0173078682274, 49.9988746643, -5.17288644915e-05, 8.30000019073, 0.00393753079697, -0.000222214061068, -1.39178073406, 0.25887387991, -1.29702794552,  3137.1418457, 0.00109747156966, 7.49453538447e-05, 0.00087935506599
        8.325, 4.82534403545e-08,  3132.5390625, 7525.69482422, 7534.02783203, 0.217456042767, 0.38100066781, 115.470527649, -2.09383870242e-06, -0.0173601862043, 49.9989280701, -5.17272055731e-05, 8.32499980927, 0.00393728772178, -0.000361187179806, -1.39175236225, 0.258874207735, -1.29700529575, 3137.14135742, 0.00116963055916, -4.62075186078e-05, 0.000937288044952
         8.35, 4.88085660777e-08, 3132.53881836, 7525.69775391, 7534.03027344, 0.21745686233, 0.380989968777, 115.817741394, -2.05098490369e-06, -0.0174124967307, 49.9989852905, -5.17253283761e-05, 8.35000038147, 0.00393703021109, -0.0004949697759, -1.39172232151, 0.258871585131, -1.29698109627, 3137.14086914, 0.00123805843759, -0.0001630771294, 0.000992278568447
        8.375, 4.91305449657e-08, 3132.53833008, 7525.70068359, 7534.03271484, 0.217457786202, 0.380975961685, 116.164955139, -2.0077507088e-06, -0.0174648035318, 49.9990386963, -5.17232438142e-05,         8.375, 0.00393676012754, -0.000623549974989, -1.39169049263, 0.258866101503, -1.29695570469, 3137.14013672, 0.00130284752231, -0.00027571915416, 0.00104441458825
          8.4, 4.93219403097e-08,  3132.5378418, 7525.70361328, 7534.03515625, 0.21745878458, 0.38095882535, 116.512176514, -1.96429778043e-06, -0.0175171066076, 49.9990921021, -5.17209555255e-05, 8.39999961853, 0.00393647700548, -0.000746956153307, -1.39165723324, 0.25885784626, -1.2969288826,  3137.1394043, 0.00136409653351, -0.000384139042581, 0.00109376234468
        8.425, 4.94673706442e-08, 3132.53735352, 7525.70703125, 7534.03759766, 0.217459872365, 0.380938649178, 116.859390259, -1.92070069716e-06, -0.0175694040954, 49.9991455078, -5.1718467148e-05, 8.42500019073, 0.00393618224189, -0.000865237496328, -1.39162230492, 0.25884693861, -1.29690098763, 3137.13842773, 0.00142190256156, -0.000488346035127, 0.00114037818275
         8.45, 4.96007821482e-08, 3132.53662109,  7525.7109375, 7534.04052734, 0.217461049557, 0.380915611982, 117.206604004, -1.87698117315e-06, -0.0176216959953, 49.9991989136, -5.17157823197e-05, 8.44999980927, 0.00393587630242, -0.000978465890512, -1.39158606529, 0.25883346796, -1.29687190056, 3137.13720703, 0.00147635198664, -0.000588377006352, 0.00118431646843
        8.475, 4.97154815093e-08, 3132.53564453, 7525.71435547, 7534.04345703, 0.217462301254, 0.380889773369, 117.553825378, -1.83315091817e-06, -0.01767398417, 49.9992485046, -5.17129119544e-05, 8.47500038147, 0.00393556011841, -0.0010867274832, -1.39154851437, 0.25881755352, -1.29684174061, 3137.13574219, 0.00152751919813, -0.000684290193021, 0.00122562935576
          8.5, 4.97938934529e-08, 3132.53466797, 7525.71826172, 7534.04638672, 0.217463612556, 0.380861312151, 117.901039124, -1.78923437488e-06, -0.0177262667567, 49.9993019104, -5.17098596902e-05,           8.5, 0.00393523462117, -0.00119010894559, -1.39150977135, 0.258799284697, -1.29681062698, 3137.13427734, 0.00157546927221, -0.00077614892507, 0.00126436364371
        8.525, 4.98303371899e-08, 3132.53344727, 7525.72216797, 7534.04980469, 0.217465013266, 0.380830317736, 118.248260498, -1.74526735464e-06, -0.0177785418928, 49.9993476868, -5.17066400789e-05, 8.52499961853, 0.00393489934504, -0.00128868815955, -1.39146983624, 0.258778780699, -1.29677855968,  3137.1328125, 0.00162026099861, -0.000864010944497, 0.00130056228954
         8.55, 4.98346963695e-08, 3132.53222656, 7525.72607422, 7534.05273438, 0.217466473579, 0.380796909332, 118.595474243, -1.70128350874e-06, -0.0178308133036, 49.9993972778, -5.17032640346e-05, 8.55000019073, 0.00393455615267, -0.00138253474142, -1.39142882824, 0.258756101131, -1.29674565792, 3137.13110352, 0.00166194955818, -0.000947926891968, 0.00133426627144
        8.575, 4.98222796352e-08, 3132.53076172, 7525.72998047, 7534.05615234, 0.217467993498, 0.38076120615, 118.942695618, -1.65730421031e-06, -0.0178830809891, 49.9994430542, -5.16997388331e-05, 8.57499980927, 0.00393420504406, -0.00147171609569, -1.39138674736, 0.258731395006, -1.29671192169, 3137.12915039, 0.00170058989897, -0.00102794647682, 0.00136551703326
          8.6, 4.98022032502e-08, 3132.52929688,   7525.734375, 7534.05957031, 0.217469573021, 0.380723357201, 119.289909363, -1.6133394638e-06, -0.0179353412241, 49.9994926453, -5.16960753885e-05, 8.60000038147, 0.00393384695053, -0.00155630358495, -1.39134383202, 0.25870475173,  -1.296677351, 3137.12744141, 0.00173623813316, -0.00110412342474, 0.00139435753226
        8.625, 4.97729857329e-08, 3132.52758789, 7525.73828125, 7534.06298828, 0.217471212149, 0.380683451891, 119.637130737, -1.56939609042e-06, -0.0179875958711, 49.9995346069, -5.16922809766e-05,         8.625, 0.00393348187208, -0.00163637462538,  -1.391299963, 0.258676230907, -1.29664218426, 3137.12524414, 0.00176895223558, -0.00117651792243, 0.00142083235551
         8.65, 4.97260757015e-08, 3132.52612305, 7525.74267578, 7534.06640625, 0.21747289598, 0.380641579628, 119.984352112, -1.52548557253e-06, -0.0180398467928, 49.9995803833, -5.16883701493e-05, 8.64999961853, 0.0039331112057, -0.00171201024204, -1.39125537872, 0.258645951748, -1.29660642147, 3137.12304688, 0.00179879146162, -0.00124519411474, 0.00144498818554
        8.675, 4.96522858384e-08, 3132.52416992, 7525.74707031, 7534.06982422, 0.217474639416, 0.380597889423, 120.331565857, -1.48162769165e-06, -0.018092090264,  49.999622345, -5.16843465448e-05, 8.67500019073, 0.00393273495138, -0.001783292857, -1.39121007919, 0.258614003658, -1.29656994343, 3137.12084961, 0.00182581646368, -0.00131021742709, 0.00146687298547
          8.7, 4.95461698335e-08, 3132.52246094, 7525.75146484, 7534.07324219, 0.217476412654, 0.380552440882, 120.678787231, -1.4378489368e-06, -0.0181443281472, 49.9996643066, -5.16802210768e-05, 8.69999980927, 0.00393235404044, -0.00185030396096, -1.39116406441, 0.258580476046, -1.29653298855,  3137.1184082, 0.00185008940753, -0.00137165258639, 0.00148653646465
        8.725, 4.94063563394e-08, 3132.52050781, 7525.75585938, 7534.07714844, 0.217478230596, 0.380505412817, 121.026008606, -1.39417875289e-06, -0.0181965623051, 49.9997062683, -5.16760010214e-05, 8.72500038147, 0.0039319684729, -0.00191312399693, -1.39111757278, 0.258545458317, -1.29649567604, 3137.11621094, 0.00187167443801, -0.00142956338823, 0.00150402996223
         8.75, 4.92333818158e-08, 3132.51855469, 7525.76074219, 7534.08056641, 0.217480093241, 0.380456835032,  121.37322998, -1.35064669848e-06, -0.0182487890124, 49.9997444153, -5.16716972925e-05,          8.75, 0.00393157918006, -0.00197183457203, -1.39107048512, 0.258509010077, -1.2964578867, 3137.11352539, 0.00189063721336, -0.00148401444312, 0.0015194065636
        8.775, 4.9027367055e-08, 3132.51635742, 7525.76513672, 7534.08447266, 0.217481985688, 0.380406826735, 121.720451355, -1.30728187742e-06, -0.0183010101318, 49.9997825623, -5.166730989e-05, 8.77499961853, 0.0039311866276, -0.00202651810832, -1.39102303982, 0.258471280336, -1.29641973972, 3137.11108398, 0.00190704513807, -0.00153507175855, 0.00153272110038
          8.8, 4.87872782173e-08, 3132.51416016, 7525.77001953, 7534.08789062, 0.217483922839, 0.380355536938, 122.067672729, -1.26411373458e-06, -0.0183532275259, 49.9998207092, -5.1662853366e-05, 8.80000019073, 0.00393079174682, -0.00207725958899, -1.39097523689, 0.258432298899, -1.29638123512, 3137.10839844, 0.00192096689716, -0.00158280273899, 0.00154402921908
        8.825, 4.85115876359e-08, 3132.51196289, 7525.77441406, 7534.09179688, 0.217485874891, 0.380302995443, 122.414894104, -1.22117319279e-06, -0.0184054374695, 49.9998588562, -5.16583313583e-05, 8.82499980927, 0.00393039407209, -0.0021241446957, -1.39092707634, 0.25839215517, -1.2963424921, 3137.10571289, 0.00193247199059, -0.00162727641873, 0.00155338773038
         8.85, 4.81993716051e-08, 3132.50976562, 7525.77929688, 7534.09570312, 0.217487856746, 0.380249351263, 122.762115479, -1.17849197068e-06, -0.0184576418251, 49.9998931885, -5.1653751143e-05, 8.85000038147, 0.0039299945347, -0.00216725980863, -1.39087855816, 0.258350968361, -1.29630362988,  3137.1027832, 0.00194163026754, -0.00166856218129, 0.00156085344497
        8.875, 4.78509321056e-08, 3132.50732422, 7525.78369141, 7534.09960938, 0.217489853501, 0.380194664001, 123.109336853, -1.1361023553e-06, -0.0185098424554, 49.9999275208, -5.1649119996e-05,         8.875, 0.00392959406599, -0.00220669200644, -1.39082992077, 0.258308768272, -1.29626452923, 3137.10009766, 0.00194851204287, -0.0017067292938, 0.00156648352277
          8.9, 4.74676191686e-08, 3132.50512695, 7525.78857422, 7534.10302734, 0.217491880059, 0.380139052868, 123.456558228, -1.09403583792e-06, -0.0185620356351,  49.999961853, -5.16444451932e-05, 8.89999961853, 0.00392919266596, -0.00224252813496, -1.39078116417, 0.258265644312, -1.29622530937, 3137.09716797, 0.00195318786427, -0.00174184772186, 0.00157033535652
        8.925, 4.70512269146e-08, 3132.50268555, 7525.79345703, 7534.10693359, 0.217493921518, 0.380082577467, 123.803779602, -1.05232231817e-06, -0.0186142250896, 49.9999923706, -5.16397303727e-05, 8.92500019073, 0.00392879080027, -0.00227485550568, -1.39073228836, 0.258221685886, -1.29618597031, 3137.09423828, 0.0019557280466, -0.00177398731466, 0.00157246587332
         8.95, 4.66034890678e-08, 3132.50024414, 7525.79833984, 7534.11083984, 0.217495977879, 0.380025327206, 124.151000977, -1.01099033145e-06, -0.0186664070934, 50.0000228882, -5.16349828104e-05, 8.94999980927, 0.00392838846892, -0.00230376236141, -1.39068341255, 0.258176982403, -1.29614663124, 3137.09130859, 0.00195620278828, -0.0018032186199, 0.00157293200027
        8.975, 4.61258800044e-08, 3132.49755859, 7525.80273438, 7534.11474609, 0.21749804914, 0.379967421293, 124.498222351, -9.70066821537e-07, -0.018718585372, 50.0000534058, -5.16302061442e-05, 8.97500038147, 0.00392798706889, -0.0023293371778, -1.39063453674, 0.258131563663, -1.29610741138, 3137.08813477, 0.00195468217134, -0.00182961288374, 0.00157179031521
            9, 4.56197497556e-08, 3132.49511719, 7525.80761719, 7534.11865234, 0.217500135303, 0.379908889532, 124.845443726, -9.29577424813e-07, -0.0187707562, 50.0000839233, -5.16254112881e-05,             9, 0.00392758613452, -0.00235166866332, -1.39058566093, 0.258085519075, -1.29606807232, 3137.08520508, 0.00195123546291, -0.00185324146878, 0.00156909716316
        9.025, 4.50864767743e-08, 3132.49267578,     7525.8125, 7534.12207031, 0.217502221465, 0.379849851131,   125.1926651, -8.89546868166e-07, -0.0188229233027, 50.0001106262, -5.16205982422e-05, 9.02499961853, 0.00392718659714, -0.00237084552646, -1.39053702354, 0.258038908243, -1.29602897167, 3137.08203125, 0.00194593169726, -0.00187417585403, 0.00156490784138
         9.05, 4.45275603056e-08, 3132.48999023, 7525.81689453, 7534.12597656, 0.217504307628, 0.379790395498, 125.539894104, -8.49998457397e-07, -0.0188750848174, 50.0001373291, -5.16157779202e-05, 9.05000019073, 0.00392678799108, -0.00238695694134, -1.39048838615, 0.257991820574, -1.29598987103, 3137.07910156, 0.0019388392102, -0.0018924876349, 0.00155927776359
        9.075, 4.39445884126e-08, 3132.48730469, 7525.82177734, 7534.12988281, 0.21750639379, 0.379730552435, 125.887115479, -8.1095402038e-07, -0.0189272407442,  50.000164032, -5.16109503224e-05, 9.07499980927, 0.00392639171332, -0.00240009138361, -1.39043998718, 0.257944315672, -1.2959510088, 3137.07592773, 0.00193002575543, -0.00190824852325, 0.00155226141214
          9.1, 4.33391100785e-08, 3132.48486328, 7525.82617188, 7534.13330078, 0.217508494854, 0.379670411348, 126.234336853, -7.72434191276e-07, -0.0189793910831, 50.0001907349, -5.16061227245e-05, 9.10000038147, 0.00392599776387, -0.00241033756174, -1.39039194584, 0.25789642334, -1.29591226578, 3137.07275391, 0.00191955862101, -0.00192153011449, 0.00154391268734
        9.125, 4.27125570468e-08, 3132.48217773, 7525.83105469, 7534.13720703, 0.217510581017, 0.379610031843, 126.581558228, -7.34458126317e-07, -0.0190315376967,  50.000213623, -5.16012987646e-05,         9.125, 0.00392560614273, -0.00241778418422, -1.3903440237, 0.257848262787, -1.29587376118, 3137.06958008, 0.00190750404727, -0.00193240400404, 0.00153428525664
         9.15, 4.20662225054e-08, 3132.47949219, 7525.83544922, 7534.14111328, 0.217512667179, 0.379549533129, 126.928787231, -6.9704390171e-07, -0.0190836787224, 50.0002365112, -5.15964857186e-05, 9.14999961853, 0.00392521731555, -0.00242251949385, -1.39029657841, 0.257799834013, -1.2958356142, 3137.06640625, 0.00189392792527, -0.00194094178732, 0.00152343173977
        9.175, 4.14013108241e-08, 3132.47680664, 7525.84033203, 7534.14453125, 0.217514753342, 0.379488945007, 127.276008606, -6.6020839995e-07, -0.0191358141601, 50.0002555847, -5.15916835866e-05, 9.17500019073, 0.00392483174801, -0.00242463103496, -1.39024937153, 0.257751226425, -1.29579758644, 3137.06347656, 0.00187889521476, -0.00194721494336, 0.00151140464004
          9.2, 4.07189837404e-08, 3132.47412109, 7525.84472656,  7534.1484375, 0.217516824603, 0.379428327084,  127.62322998, -6.23967537194e-07, -0.0191879440099, 50.0002784729, -5.15869032824e-05, 9.19999980927, 0.00392444990575, -0.00242420681752, -1.39020264149, 0.257702499628, -1.29576003551, 3137.06030273, 0.001862470177, -0.00195129448548, 0.00149825541303
        9.225, 4.00203816753e-08, 3132.47143555, 7525.84912109, 7534.15185547, 0.217518895864, 0.379367738962, 127.970458984, -5.88336149576e-07, -0.0192400701344, 50.0002975464, -5.15821448062e-05, 9.22500038147, 0.00392407132313, -0.00242133368738, -1.39015626907, 0.257653683424, -1.29572272301, 3137.05712891, 0.00184471625835, -0.00195325142704, 0.00148403528146
         9.25, 3.93066486026e-08,    3132.46875, 7525.85351562, 7534.15527344, 0.217520937324, 0.37930727005, 128.317687988, -5.53328106889e-07, -0.019292190671, 50.0003166199, -5.15774117957e-05,          9.25, 0.00392369646579, -0.0024160980247, -1.3901103735, 0.257604837418, -1.29568576813, 3137.05395508, 0.00182569620665, -0.00195315643214, 0.00146879453678
        9.275, 3.8578882311e-08, 3132.46606445, 7525.85791016, 7534.15917969, 0.217522978783, 0.37924695015, 128.664901733, -5.1895631259e-07, -0.0193443074822, 50.0003356934, -5.15727078891e-05, 9.27499961853, 0.00392332626507, -0.00240858574398, -1.39006495476, 0.257556051016, -1.29564929008, 3137.05078125, 0.00180547195487, -0.00195107946638, 0.00145258277189
          9.3, 3.78381663779e-08, 3132.46362305, 7525.86230469, 7534.16259766, 0.217525005341, 0.379186868668, 129.012130737, -4.85232590108e-07, -0.0193964187056, 50.0003509521, -5.15680403623e-05, 9.30000019073, 0.0039229602553, -0.00239888206124, -1.39002013206, 0.257507324219, -1.29561316967, 3137.04760742, 0.00178410415538, -0.00194709037896, 0.00143544923048
        9.325, 3.70855346432e-08,  3132.4609375, 7525.86669922, 7534.16601562, 0.217527016997, 0.379127025604, 129.359359741, -4.52167967069e-07, -0.0194485262036, 50.0003662109, -5.15634092153e-05, 9.32499980927, 0.0039225993678, -0.00238707149401, -1.38997578621, 0.257458716631, -1.29557752609, 3137.04443359, 0.00176165334415, -0.001941258437, 0.00141744222492
         9.35, 3.63220067356e-08, 3132.45825195, 7525.87060547, 7534.16943359, 0.217529013753, 0.379067540169, 129.706573486, -4.19772504756e-07, -0.0195006281137, 50.0003814697, -5.1558821724e-05, 9.35000038147, 0.00392224267125, -0.00237323786132, -1.3899320364, 0.257410258055, -1.29554235935, 3137.04150391, 0.00173817831092, -0.00193365244195, 0.00139860925265
        9.375, 3.55485880732e-08, 3132.45556641,      7525.875, 7534.17285156, 0.217530980706, 0.379008382559,  130.05380249, -3.88055354961e-07, -0.0195527262986, 50.0003967285, -5.15542778885e-05,         9.375, 0.00392189156264, -0.00235746381804, -1.38988888264, 0.257362037897, -1.29550755024, 3137.03833008, 0.00171373749617, -0.00192434049677, 0.00137899711262
          9.4, 3.47662840738e-08, 3132.45288086, 7525.87890625, 7534.17626953, 0.217532932758, 0.378949671984, 130.401031494, -3.57024845243e-07, -0.0196048188955, 50.0004081726, -5.15497777087e-05, 9.39999961853, 0.0039215455763, -0.00233983132057, -1.38984644413, 0.257314056158, -1.29547333717, 3137.03540039, 0.00168838805985, -0.00191339012235, 0.00135865202174
        9.425, 3.3976082392e-08, 3132.45043945, 7525.88330078, 7534.17919922, 0.217534855008, 0.378891408443, 130.748260498, -3.26688336827e-07, -0.0196569096297, 50.0004234314, -5.15453320986e-05, 9.42500019073, 0.00392120471224, -0.00232042162679, -1.38980448246, 0.257266372442, -1.29543972015, 3137.03222656, 0.00166218634695, -0.00190086825751, 0.00133761914913
         9.45, 3.31789742347e-08, 3132.44775391, 7525.88720703, 7534.18261719, 0.217536762357, 0.378833651543, 131.095474243, -2.97052395126e-07, -0.019708994776, 50.0004348755, -5.15409374202e-05, 9.44999980927, 0.00392086943612, -0.00229931459762, -1.38976323605, 0.257219016552, -1.29540646076, 3137.02929688, 0.00163518753834, -0.00188684090972, 0.00131594296545
        9.475, 3.23759046239e-08,  3132.4453125, 7525.89111328, 7534.18554688, 0.217538654804, 0.378776460886, 131.442703247, -2.6812264764e-07, -0.019761076197, 50.0004425049, -5.15366009495e-05, 9.47500038147, 0.00392054021358, -0.00227658939548, -1.38972270489, 0.257172048092, -1.29537391663, 3137.02636719, 0.00160744565073, -0.00187137373723, 0.00129366712645
          9.5, 3.15678292395e-08, 3132.44262695, 7525.89501953, 7534.18896484, 0.217540502548, 0.378719836473, 131.789932251, -2.39904011323e-07, -0.0198131520301,  50.000453949, -5.15323226864e-05,           9.5, 0.00392021657899, -0.00225232401863, -1.38968288898, 0.257125467062, -1.29534184933,  3137.0234375, 0.00157901400235, -0.00185453111771, 0.00127083435655
        9.525, 3.07556504708e-08, 3132.44018555, 7525.89892578, 7534.19189453, 0.217542335391, 0.378663867712, 132.137161255, -2.12400422583e-07, -0.0198652260005, 50.0004615784, -5.1528102631e-05, 9.52499961853, 0.00391989899799, -0.00222659506835, -1.38964378834, 0.257079333067, -1.29531037807, 3137.02050781, 0.00154994463082, -0.00183637684677, 0.00124748644885
         9.55, 2.9940284918e-08, 3132.43774414, 7525.90234375, 7534.19482422, 0.217544138432, 0.378608524799,    132.484375, -1.85615149917e-07, -0.0199172962457, 50.0004730225, -5.15239480592e-05, 9.55000019073, 0.00391958793625, -0.00219947868027, -1.38960540295, 0.257033675909, -1.29527950287, 3137.01757812, 0.00152028829325, -0.00181697413791, 0.00122366449796
        9.575, 2.91226083249e-08, 3132.43530273,    7525.90625, 7534.19775391, 0.21754591167, 0.378553897142, 132.831604004, -1.59550609169e-07, -0.0199693609029, 50.0004806519, -5.1519855333e-05, 9.57499980927, 0.00391928246245, -0.00217104912736, -1.38956773281, 0.256988495588, -1.2952491045, 3137.01464844, 0.00149009481538, -0.00179638480768, 0.00119940843433
          9.6, 2.830350887e-08, 3132.43286133, 7525.90966797, 7534.20068359, 0.217547655106, 0.378499984741, 133.178833008, -1.34208420377e-07, -0.0200214236975, 50.0004844666, -5.15158317285e-05, 9.60000038147, 0.0039189835079, -0.00214137975127, -1.38953089714, 0.256943851709, -1.29521942139, 3137.01196289, 0.00145941285882, -0.00177467020694, 0.00117475772277
        9.625, 2.74838161118e-08, 3132.43041992, 7525.91308594, 7534.20361328, 0.21754938364,  0.3784468472, 133.526062012, -1.09589507247e-07, -0.0200734827667, 50.0004920959, -5.15118772455e-05,         9.625, 0.00391869107261, -0.00211054249667, -1.38949477673, 0.256899774075, -1.29519045353,  3137.0090332, 0.00142829003744, -0.0017518902896, 0.00114975031465
         9.65, 2.66643596092e-08, 3132.42797852, 7525.91650391, 7534.20605469, 0.217551067472, 0.37839448452, 133.873291016, -8.56940047811e-08, -0.0201255381107, 50.0004959106, -5.15079955221e-05, 9.64999961853, 0.00391840515658, -0.00207860860974, -1.38945949078, 0.256856262684, -1.29516196251, 3137.00634766, 0.0013967724517, -0.00172810431104, 0.00112442381214
        9.675, 2.58459085245e-08, 3132.42578125, 7525.91992188, 7534.20898438,  0.2175527215, 0.378342926502, 134.220504761, -6.25213658623e-08, -0.0201775897294,   50.00050354, -5.15041829203e-05, 9.67500019073, 0.00391812575981, -0.00204564747401, -1.38942503929, 0.256813377142, -1.29513418674, 3137.00366211, 0.00136490561999, -0.00170337059535, 0.00109881430399
          9.7, 2.50292337967e-08, 3132.42333984, 7525.92333984, 7534.21142578, 0.217554345727, 0.37829220295, 134.567733765, -4.0070364804e-08, -0.0202296394855, 50.0005073547, -5.15004430781e-05, 9.69999980927, 0.0039178528823, -0.00201172684319, -1.38939130306, 0.256771117449, -1.29510700703, 3137.00097656, 0.00133273331448, -0.00167774630245, 0.00107295752969
        9.725, 2.42150655083e-08, 3132.42114258, 7525.92626953, 7534.21386719, 0.21755592525, 0.378242343664, 134.914962769, -1.83391062336e-08, -0.0202816855162, 50.0005111694, -5.14967796335e-05, 9.72500038147, 0.0039175869897, -0.00197691423818, -1.3893584013, 0.256729483604, -1.29508054256, 3136.99829102, 0.00130029837601, -0.00165128754452, 0.00104688771535
