Time,Fs_L1,Fs_R1,Fs_L2,Fs_R2,Roll,Pitch,Yaw,Xo,Yo,Vz_SM,Az_SM,Ay_SM,Vx,Jnc_L1,Jnc_L2,Jnc_R1,Jnc_R2,JncR_L1,JncR_L2,JncR_R1,JncR_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2
        7.125, -0.0654666870832, 3308.23339844, 7563.76025391, 7650.92382812, 0.138688459992, 6.45674657822, 98.8056182861, 0.00153705279808, -0.12563174963, 49.9964179993, -0.185809463263,         7.125, 0.0481960177422, -348.887023926, -1.0188177824,  3.8754029274, -0.0423738285899, 3403.47998047, 31.9747905731, 329.032562256, -27.3607807159, -0.101676501334,             0,             0,             0
         7.15, -0.0420737527311, 3335.54052734, 7567.56591797, 7647.05371094, 0.138549491763, 5.80898952484, 99.1528167725, -0.00826846249402, -0.125647842884, 49.9961929321, 0.24751791358, 7.15000009537, 0.0462538786232, -574.961486816, -0.978834629059, 4.53742790222, -0.0830397680402, 3377.88745117, 19.3085021973, 634.695068359, -18.3140544891, -0.102434083819,             0,             0,             0
        7.175, 0.0181156415492, 3350.87744141, 7568.62158203, 7645.93798828, 0.139100193977, 5.32988119125, 99.5000076294, -0.00119438604452, -0.125754326582, 49.9964332581, 0.227667763829, 7.17500019073, 0.0443752743304, -97.3347091675, -0.967717528343, 4.94629240036, -0.0948358029127, 3358.15112305, -13.5560569763,  117.12537384, 9.07248592377, -0.103193856776,             0, -5.55111512313e-17, -5.55111512313e-17
          7.2, -0.0396898165345, 3353.47412109, 7566.77587891, 7646.88720703, 0.139366537333, 5.35757780075, 99.8471984863, -0.00900644809008, -0.126116275787, 49.9963378906, 0.182300642133, 7.19999980927, 0.0442418307066,  298.25302124, -0.986991286278, 4.99382019043, -0.0850068554282, 3360.05615234, -29.5827388763, -225.211380005, 24.6458435059, -0.103935971856,             0,             0,             0
        7.225, 0.0302561409771, 3348.11865234, 7565.46826172, 7648.16894531, 0.139318943024,  5.6636557579, 100.194396973, -0.00470855133608, -0.126616835594, 49.9962158203, 0.159466192126, 7.22499990463, 0.0447869747877, 372.205932617, -1.00058495998,  4.8440694809, -0.0717229619622, 3373.57470703, -31.9374103546, -333.146240234, 27.8212509155, -0.104672700167,             0, -5.55111512313e-17,             0
         7.25, 0.484111070633, 3330.13671875, 7561.85253906, 7651.22412109, 0.139005124569, 6.07939195633, 100.541595459, -0.00930362101644, -0.127281248569, 49.9962768555, -0.148783877492,          7.25, 0.0464017726481, 598.805847168, -1.03840506077, 4.40918397903, -0.0398407019675, 3390.14257812, -18.2006492615, -545.846618652, 16.6407184601, -0.105400450528,             0, -5.55111512313e-17,             0
        7.275, -0.0971575155854, 3308.23999023, 7560.50097656, 7652.29785156, 0.138376504183, 6.52010011673, 100.888801575, 0.0179539639503, -0.127979889512, 49.9964561462, -0.251539319754, 7.27500009537, 0.0480728335679, 165.184402466, -1.05255937576, 3.86651968956, -0.0286823492497, 3406.57055664, 6.93335819244, -303.614929199, -1.92379128933, -0.106130823493, -5.55111512313e-17,             0,             0
          7.3, -0.0713142603636, 3302.07763672, 7559.78564453, 7652.84814453, 0.138239189982, 6.56221342087, 101.236000061, 0.0136287221685, -0.128459900618, 49.9964790344, -0.234289839864, 7.30000019073, 0.048600807786, 27.2914199829, -1.06011629105, 3.72346258163, -0.022962892428, 3408.44628906, 16.8308258057, -119.759490967, -12.0489959717, -0.106877051294, 5.55111512313e-17,             0,             0
        7.325, -0.0617763400078,  3315.3503418, 7563.53662109, 7649.40820312, 0.138681739569, 6.31338119507, 101.583190918, -0.00404610484838, -0.128729686141, 49.9964942932, -0.183448538184, 7.32499980927, 0.0469899438322, -362.805908203, -1.02090358734, 4.03573036194, -0.0590505450964, 3398.05151367, 32.7358093262, 397.050476074, -28.6019268036, -0.107650242746, 5.55111512313e-17,             0,             0
         7.35, 0.196798548102, 3321.97216797, 7565.11132812, 7648.57226562, 0.138921946287, 6.28988838196, 101.930381775, -0.000367933796952, -0.129127755761, 49.9965286255, -0.132985398173, 7.34999990463, 0.0461200363934, -403.709350586, -1.00442075729, 4.18695211411, -0.0678603425622, 3397.62451172,  27.552696228, 407.692749023, -25.7935733795, -0.108416974545,             0,             0,             0
        7.375, -0.012628229335, 3330.40405273, 7568.04589844, 7646.04296875, 0.138778284192, 5.98330831528, 102.277587891, -0.00130938447546, -0.129445895553, 49.9966392517, 0.176386162639,         7.375, 0.0449112169445, -550.879760742, -0.97357070446, 4.42124557495, -0.0944894328713, 3384.71459961, 20.2183933258, 545.571655273, -19.7330207825, -0.109188877046,             0,             0,             0
          7.4, -0.0155830923468, 3351.03100586, 7569.67236328, 7644.21337891, 0.137929424644, 5.41911125183, 102.624794006, -0.00618997169659, -0.129634618759, 49.9967422485, 0.23564568162, 7.40000009537, 0.0436066426337, -169.142776489, -0.956359624863,  4.9434466362, -0.113845340908, 3361.97753906, -10.9238233566, 197.727478027,  6.0955696106, -0.109963491559,             0,             0,             0
        7.425, 0.0378479734063, 3364.39135742, 7569.54052734, 7643.80615234, 0.137481018901,   5.008228302, 102.972000122, -0.00401230389252, -0.129924863577, 49.9967880249, 0.199472293258, 7.42500019073, 0.0434529669583, 88.8873977661, -0.957628130913, 5.27940940857, -0.118261940777, 3345.63916016, -23.4948959351, -59.9534454346, 19.3526229858, -0.110727757215,             0, -5.55111512313e-17,             0
         7.45, -0.0776919126511, 3339.54467773, 7565.24414062, 7647.74023438, 0.137824207544, 5.65040922165, 103.319190979, 0.00176100328099, -0.130755364895, 49.9968833923, 0.174759820104, 7.44999980927, 0.0453224033117, 367.928833008, -1.00261473656, 4.67199611664, -0.0771318823099, 3371.73266602, -32.4842758179, -364.460144043,  28.294260025, -0.111474469304,             0,             0,             0
        7.475, 0.173263370991, 3327.50830078, 7561.14599609, 7651.50537109, 0.137981668115, 6.21100854874, 103.666389465, 0.000721001939382, -0.131496101618, 49.9967384338, -0.204356089234, 7.47499990463, 0.0468177311122, 527.770080566, -1.04563975334, 4.33919525146, -0.0376501753926, 3395.46362305, -16.2019786835, -522.644470215, 15.6832532883, -0.112228535116,             0, 5.55111512313e-17, -5.55111512313e-17
          7.5, -0.115076899529, 3308.53369141, 7559.85693359, 7653.10058594, 0.137639641762, 6.89937496185, 104.013595581, 0.0215402767062, -0.132320955396, 49.9967460632, -0.243118017912,           7.5, 0.0486089959741, 42.6809616089, -1.05923295021, 3.83581089973, -0.0208539944142, 3423.38427734, 16.6389293671, -199.524414062, -10.137137413, -0.112982518971,             0,             0,             0
        7.525, -0.0252000112087, 3303.21655273, 7559.60546875, 7653.66015625, 0.137306019664, 6.86459350586, 104.360794067, 0.00425439001992, -0.132848188281,  49.996887207, -0.215278610587, 7.52500009537, 0.0493056327105, -36.7415466309, -1.0619584322, 3.72048354149, -0.0148677332327, 3421.36767578, 20.1638336182, -8.74261760712, -16.0346412659, -0.113751552999,             0,             0,             0
         7.55, -0.0672889277339, 3308.63183594,  7562.3671875, 7651.39013672, 0.136967420578, 6.49732160568, 104.708000183, 0.00102830771357, -0.13318708539, 49.9972229004, -0.183554559946, 7.55000019073, 0.048397924751, -361.404510498, -1.03314578533, 3.88110685349, -0.0385201573372, 3404.97973633, 31.9331417084, 337.542358398, -27.3480587006, -0.114542007446, 5.55111512313e-17,             0,             0
        7.575, -0.0638705715537, 3310.13061523, 7562.65234375, 7650.97949219, 0.136680021882, 6.49563932419, 105.055206299, 0.00238946289755, -0.133654773235, 49.9972305298, -0.185365393758, 7.57499980927, 0.0481416508555, -343.457214355, -1.03029251099, 3.91834211349, -0.0427139811218, 3405.37963867, 30.6250171661,  324.62109375, -26.9805545807, -0.115328297019,             0, 5.55111512313e-17, -5.55111512313e-17
          7.6, -0.0132246883586,  3333.1953125, 7566.87548828, 7647.18261719, 0.137281671166, 5.93084621429, 105.402397156, 0.000666905427352, -0.133804187179, 49.9971466064, 0.237468913198, 7.59999990463, 0.0459886044264, -558.725830078, -0.986079633236, 4.48870801926, -0.0824759975076, 3382.68408203, 19.8590145111, 566.469726562, -18.9905223846, -0.116137571633, -5.55111512313e-17,             0,             0
        7.625, 0.0186035502702, 3362.10351562, 7569.12744141,       7645.25, 0.13799123466, 5.31136226654, 105.749595642, 0.00393767235801, -0.133891090751, 49.9971961975, 0.193198725581,         7.625, 0.043689224869, 64.1230392456, -0.962411046028,  5.1980547905, -0.102750085294, 3358.51367188, -19.6421699524, -73.2236175537,  16.827047348, -0.116950176656, -5.55111512313e-17,             0,             0
         7.65, -0.06917244941, 3352.40209961, 7565.55175781, 7648.60888672, 0.138145089149, 5.67852115631, 106.096794128, -0.00355109083466, -0.134542584419, 49.9971237183, 0.178356021643, 7.65000009537, 0.0450319163501, 361.298431396, -0.999758780003, 4.94994068146, -0.0675677210093, 3374.28344727, -32.0140151978, -331.927856445, 27.9677238464, -0.117724515498, -5.55111512313e-17, -5.55111512313e-17,             0
        7.675, -0.0504971034825, 3353.81176758, 7565.25390625, 7648.87158203, 0.137728720903, 5.66182374954, 106.444000244, -0.00608621863648, -0.13499777019,  49.997127533,  0.1756311059, 7.67500019073, 0.0457765609026, 368.938140869, -1.00276482105, 4.98173713684, -0.064821690321,   3374.046875, -31.1031665802, -331.969116211, 27.6822433472, -0.118508115411,             0, 5.55111512313e-17,             0
          7.7, 0.0544810704887, 3347.12573242, 7564.60400391, 7649.20166016, 0.137002050877, 5.76312065125, 106.791213989, -0.00530834728852, -0.135517150164, 49.9972648621, 0.152373760939, 7.69999980927, 0.045974444598, 376.232177734, -1.00954031944, 4.82702112198, -0.0613391622901, 3377.56103516, -31.8783798218, -351.981323242, 27.5524101257, -0.119302257895,             0,             0,             0
        7.725, 0.466071009636, 3330.71118164, 7561.36279297, 7651.27832031, 0.136071205139, 6.09810256958, 107.138427734, -0.00841614697129, -0.136193782091, 49.9974136353, -0.150372222066, 7.72499990463, 0.0465342216194, 539.536071777, -1.04359936714, 4.42581701279, -0.0395375192165, 3390.23852539, -21.1461925507, -498.830718994, 19.6956977844, -0.120095856488,             0,             0,             0
         7.75, -0.147994279861, 3313.36206055, 7559.75537109, 7652.37841797, 0.135455429554, 6.71516609192,  107.48563385, 0.0326371118426, -0.136961564422, 49.9973754883, -0.241665437818,          7.75, 0.0478558540344, 46.7235908508, -1.06054615974, 3.95807766914, -0.0280177108943, 3415.66943359, 10.5459890366, -267.182037354, -3.68595409393, -0.120883241296,             0,             0,             0
        7.775, -0.0437290519476, 3297.33203125, 7561.14453125, 7652.13720703, 0.137008190155, 6.79915380478, 107.832824707, 0.00824076868594, -0.137536466122, 49.9978103638, -0.191815748811, 7.77500009537, 0.0487888343632, -209.156997681, -1.04603934288, 3.60190582275, -0.030587926507, 3417.24682617, 27.0334320068, 165.406799316, -22.3038482666, -0.121677167714, 5.55111512313e-17,             0,             0
          7.8, -0.0632697194815, 3300.64892578, 7562.13183594, 7652.03027344, 0.138351306319, 6.64027881622, 108.180015564, 0.0120900683105, -0.137896180153, 49.9979629517, -0.186391979456, 7.80000019073, 0.0482267737389, -289.876098633, -1.03571164608,  3.6983268261, -0.0317034423351, 3410.80249023, 29.5183486938, 220.280654907, -24.1564979553, -0.122491210699,             0,             0,             0
        7.825, -0.124426104128, 3320.40185547, 7564.84033203, 7649.51318359, 0.138425379992, 6.31785583496,  108.52721405, 0.000517165579367, -0.138081282377, 49.9977684021, -0.171497911215, 7.82499980927, 0.0457160323858, -389.925262451, -1.00725865364,  4.1643447876, -0.0580631159246, 3398.16040039, 32.3180732727,  380.37991333, -28.3001308441, -0.12332957983,             0, -5.55111512313e-17,             0
         7.85, -0.00972071569413, 3332.05078125, 7569.02099609, 7645.83544922, 0.137795209885,  6.0091919899, 108.874427795, 0.000703478697687, -0.138340055943,  49.997756958, 0.208105564117, 7.84999990463, 0.0435543805361, -570.368835449, -0.963209807873, 4.45647525787, -0.0967200621963, 3385.87182617, 19.9077377319, 552.559692383, -19.9923763275, -0.124164916575,             0,             0,             0
        7.875, 0.0638671368361, 3365.93041992, 7571.17285156, 7642.61132812, 0.137022122741, 5.14171028137,  109.22164917, -0.0113179497421, -0.138328224421, 49.9977340698, 0.196825966239,         7.875, 0.0416801720858, 131.511657715, -0.94037091732, 5.30052185059, -0.130771353841,     3351.8125, -23.305557251, -56.2159843445, 19.0662841797, -0.124996975064, -5.55111512313e-17,             0,             0
          7.9, -0.0678836926818, 3353.36816406, 7567.84033203,   7644.734375, 0.13705201447, 5.47341346741, 109.568855286, 0.00038396436139, -0.138953119516, 49.9979667664, 0.178627982736, 7.90000009537, 0.0435685403645, 298.930419922, -0.975071668625,  4.9881439209, -0.108820311725, 3364.86865234, -30.8880310059, -289.216918945, 26.2970066071, -0.125790774822,             0,             0,             0
        7.925, 0.188354730606, 3329.15795898, 7562.04345703, 7649.97167969, 0.137388586998,  6.2075548172, 109.916053772, 0.000187069905223, -0.139759019017, 49.9978561401, -0.202036336064, 7.92500019073, 0.046652007848, 541.077148438, -1.03579735756,  4.3793182373, -0.0541007593274, 3395.38134766, -17.0945472717, -531.708007812, 16.4021167755, -0.126575887203, 5.55111512313e-17, -5.55111512313e-17, 5.55111512313e-17
         7.95, 0.0120786754414, 3299.33349609, 7559.70117188,      7652.625, 0.137844547629, 6.84630537033, 110.263259888, -0.00244562001899, -0.140565276146, 49.9980316162, -0.200001224875, 7.94999980927, 0.0490413606167, -81.9136428833, -1.06046760082, 3.63628292084, -0.0262667778879, 3419.97949219, 20.3294410706, 96.3385925293, -16.9059581757, -0.127373799682,             0,             0, -5.55111512313e-17
        7.975, -0.0665803998709,   3304.453125, 7562.37402344, 7651.19091797, 0.138147115707, 6.56214570999, 110.610458374, 0.00658453209326, -0.140864551067, 49.9982872009, -0.186676099896, 7.97499990463, 0.048581816256, -347.242736816, -1.03267729282, 3.78481721878, -0.0411386564374, 3407.81469727, 31.4264450073, 299.334503174, -26.2957000732, -0.128206849098,             0,             0,             0
            8, -0.0678964406252, 3336.69067383, 7566.43066406, 7647.37792969, 0.138337343931,  5.8374505043,  110.95766449, -0.00284851947799, -0.140878722072, 49.9980697632, 0.251133143902,             8, 0.0467024706304, -590.62890625, -0.99036192894, 4.56181764603, -0.0809155106544, 3378.86694336, 17.7815113068, 615.933166504, -16.9901008606, -0.129058271646, -5.55111512313e-17,             0,             0
        8.025, 0.0622060336173, 3351.92675781, 7567.34619141,  7646.5859375, 0.139010861516, 5.30354785919, 111.304870605, -0.00613907119259, -0.14105245471,  49.998336792, 0.219001963735, 8.02499961853, 0.0456988699734, -35.1512870789, -0.980950832367, 4.97571372986, -0.0890406444669, 3357.04492188, -15.6565628052, 84.6792907715,  10.352273941, -0.129902929068,             0,             0,             0
         8.05, -0.0632610023022, 3342.34838867, 7564.17871094, 7649.12988281, 0.139108940959, 5.59423208237, 111.652076721, -0.00171671772841, -0.141603469849,  49.998260498, 0.173205554485, 8.05000019073, 0.0462354458869, 363.756072998, -1.01429069042, 4.72931957245, -0.0622243769467, 3369.64868164, -31.9678516388, -345.252380371, 27.7594947815, -0.13073387742,             0,             0,             0
        8.075, 0.544850945473, 3329.59155273, 7560.53759766, 7652.44726562, 0.138802021742, 6.07654285431, 111.999290466, -0.00712638441473, -0.142220258713, 49.9981384277, -0.136299535632, 8.07499980927, 0.0469538494945, 576.139587402, -1.05256533623, 4.39417362213, -0.027314228937, 3390.17285156, -17.1371097565, -526.53302002, 16.0302963257, -0.131565034389,             0,             0, 5.55111512313e-17
          8.1, -0.015849545598, 3292.10766602, 7559.93261719, 7653.35351562, 0.139454856515, 6.75503253937, 112.346496582, -0.00370499421842, -0.143039241433, 49.9984970093,  -0.193572402, 8.10000038147, 0.0483638122678, -138.568786621, -1.05891668797, 3.47720241547, -0.0177571754903, 3415.12329102, 22.8220500946, 163.194396973, -20.4662284851, -0.132390409708, 5.55111512313e-17,             0,             0
        8.125, -0.0174043755978, 3297.26245117, 7560.41210938,  7652.9140625, 0.139369234443, 6.70823144913, 112.693702698, 0.00206797383726, -0.143392324448, 49.9985198975, -0.195189923048,         8.125, 0.0480900518596, -117.475990295, -1.05384135246, 3.60214352608, -0.0223671253771, 3413.87280273,  21.116147995, 101.959144592, -18.5672702789, -0.13323546946,             0,             0,             0
         8.15, -0.0685413330793,    3299.46875, 7563.06396484, 7650.73681641, 0.139570534229, 6.48246717453, 113.040916443, 0.00627365428954, -0.143698439002, 49.9988021851, -0.185007184744, 8.14999961853, 0.0470181964338, -324.03213501, -1.0259540081, 3.68115115166, -0.0452471040189, 3403.85400391, 30.5588283539, 271.986480713, -25.9794940948, -0.134091705084,             0, 5.55111512313e-17,             0
        8.175, -0.0444184541702, 3332.60498047, 7568.39257812, 7645.49462891, 0.13927680254, 5.78989505768, 113.388130188, -0.00481665367261, -0.14367441833,  49.998500824, 0.246162310243, 8.17500019073, 0.04454087466, -575.835083008, -0.969931781292, 4.47089672089, -0.100338630378, 3376.71630859, 19.9593849182, 611.609130859, -19.0061302185, -0.134964555502,             0,             0,             0
          8.2, -0.0313727594912, 3341.11743164, 7569.47509766, 7644.35205078, 0.139808982611, 5.39802837372, 113.735336304, -0.020190211013, -0.143907099962, 49.9987602234, 0.245939686894, 8.19999980927, 0.0437064617872, -302.645965576, -0.958428502083, 4.71703004837, -0.112477734685, 3360.18530273, -0.366830408573, 444.225921631, -4.75109624863, -0.135821267962,             0,             0,             0
        8.225, 0.0500677041709, 3368.82226562, 7570.36669922, 7643.02539062, 0.138748973608, 5.13217735291, 114.082557678, -0.00915047805756, -0.144051536918, 49.9985809326, 0.196349397302, 8.22500038147, 0.0421409867704, 123.596572876, -0.948922812939, 5.36953639984, -0.12657430768, 3351.84277344, -23.2063999176, -67.4118652344,  19.214925766, -0.136688455939,             0, -5.55111512313e-17,             0
         8.25, -0.0159004442394, 3348.08056641, 7566.36279297, 7646.17041016, 0.137855917215, 5.64658498764, 114.429779053, -0.00516241183504, -0.144743710756, 49.9986076355, 0.167195647955,          8.25, 0.0433096624911, 358.724456787, -0.990730881691, 4.85227251053, -0.0938240811229,  3372.6340332, -32.1471214294, -334.967102051, 27.8286342621, -0.137528121471,             0, 5.55111512313e-17,             0
        8.275, 0.199002832174, 3324.30834961, 7562.89941406, 7648.83837891, 0.137505590916, 6.05070877075, 114.776992798, -0.0102309277281, -0.145429268479, 49.9987564087, -0.202909618616, 8.27499961853, 0.0450968034565, 589.236450195, -1.02694416046, 4.28187894821, -0.066049054265, 3388.14916992, -21.0883522034, -524.990905762,  19.707660675, -0.138363048434, 5.55111512313e-17,             0,             0
          8.3, -0.107030674815, 3313.36450195, 7561.51855469, 7650.19091797, 0.137444615364, 6.45377731323, 115.124206543, 0.0230624862015, -0.146022617817, 49.9988136292, -0.254985362291, 8.30000019073, 0.0464795939624, 258.506195068, -1.04138696194, 3.99352288246, -0.0520228631794, 3404.45996094, 3.09842848778, -408.44744873, 2.31443071365, -0.139205604792,             0,             0, 5.55111512313e-17
        8.325, -0.00597912911326, 3301.66235352, 7560.67382812, 7651.29296875, 0.137778639793, 6.87950229645, 115.471420288, 0.00270592211746, -0.14663605392, 49.9989013672, -0.200843662024, 8.32499980927, 0.0474612861872, -87.2964630127, -1.05026078224, 3.68726968765, -0.0405297763646, 3421.68505859, 21.2462787628, 69.6968841553, -17.5782260895, -0.140056356788,             0, 5.55111512313e-17,             0
         8.35, -0.0734730735421, 3308.13842773, 7563.41162109, 7649.56933594, 0.138067126274, 6.44631528854, 115.818626404, 0.00380701501854, -0.146937027574, 49.9992485046, -0.183029338717, 8.35000038147, 0.047192838043, -371.007232666, -1.02163147926,  3.8861284256, -0.0585759021342,  3402.4921875, 31.4398822784, 328.567657471, -26.9651355743, -0.140923321247, 5.55111512313e-17,             0,             0
        8.375, -0.0622284524143, 3339.83813477, 7567.35253906, 7645.96142578, 0.137001246214, 5.87383174896, 116.165855408, -0.00817483756691, -0.14705298841, 49.9988708496, 0.249799028039,         8.375, 0.0463459827006, -566.13482666, -0.98041087389, 4.62943887711, -0.0963158681989, 3380.89038086, 18.1712799072, 610.942077637, -16.6040763855, -0.14179970324,             0,             0,             0
          8.4, 0.0274348072708, 3363.73339844,   7567.953125,  7645.5390625, 0.137005418539, 5.15261554718, 116.513069153, -0.00442963093519, -0.14713345468, 49.9990959167, 0.191790297627, 8.39999961853, 0.0450734458864, 127.639541626, -0.974269032478, 5.25554513931, -0.1005917117, 3351.78344727, -22.9541282654, -93.4502258301, 19.2148361206, -0.142684817314,             0,             0,             0
        8.425, -0.0701670870185, 3350.52172852, 7563.68164062, 7649.36816406, 0.137346357107, 5.55948352814, 116.860282898, -0.0013939946657, -0.147787854075, 49.9990539551, 0.179627895355, 8.42500019073, 0.0460381768644, 360.523651123, -1.01924538612, 4.92136240005, -0.060240585357, 3369.00488281, -32.1903800964, -334.712402344, 28.0663814545, -0.143549129367,             0,             0,             0
         8.45, 0.346366614103,  3328.2824707, 7561.32128906, 7651.84960938, 0.138676896691, 6.00253534317, 117.207481384, -0.000799517147243, -0.148468703032, 49.9992408752, -0.133271977305, 8.44999980927, 0.0466823317111, 524.758178711, -1.04414010048, 4.37705230713, -0.0340262502432, 3385.94018555, -20.9500179291, -500.759552002, 20.0672225952, -0.144419565797,             0,             0, 5.55111512313e-17
        8.475, -0.123812265694, 3314.30493164, 7560.54150391, 7653.02880859, 0.139157533646,  6.5498585701,   117.5546875, 0.0368357561529, -0.149123907089, 49.9991264343, -0.253621518612, 8.47500038147, 0.0474040731788, 179.992584229, -1.05234634876, 3.99551081657, -0.0215110592544, 3408.78491211,  4.9991645813, -421.313049316, 2.51113677025, -0.145290508866, -5.55111512313e-17,             0,             0
          8.5, -0.0268323365599, 3300.59863281,    7560.84375, 7653.08398438, 0.139396652579,  6.8317732811, 117.901901245, 0.00566571531817, -0.149705678225, 49.9992446899, -0.210934147239,           8.5, 0.0477743297815, -54.4055633545, -1.0491039753, 3.66138482094, -0.0208493899554, 3419.74121094, 20.8084373474, 8.47290420532, -16.4781780243, -0.146166935563, 5.55111512313e-17, -5.55111512313e-17,             0
        8.525, -0.0681280344725, 3303.60302734, 7564.05810547, 7650.32666016, 0.139044433832, 6.44547891617,  118.24912262, 0.00351913529448, -0.150039434433, 49.9995880127, -0.18636803329, 8.52499961853, 0.0473807305098, -345.620819092, -1.01530814171, 3.78222179413, -0.0497325137258, 3402.52148438, 31.7780036926, 297.288879395, -27.031211853, -0.147053197026,             0,             0, -5.55111512313e-17
         8.55, -0.367292642593,   3326.140625,   7567.109375, 7646.90283203, 0.138233825564,  5.8377790451, 118.596351624, 0.00187897868454, -0.150172933936,   49.99949646, 0.19318331778, 8.55000019073, 0.046232573688, -555.899475098, -0.983256876469, 4.33622169495, -0.0856595188379, 3377.77294922, 22.3236503601, 533.603759766, -21.821855545, -0.147950470448, -5.55111512313e-17,             0,             0
        8.575, 0.0120033342391, 3358.29150391, 7568.14160156, 7645.21630859, 0.137730300426, 5.23307132721, 118.943572998, 0.00313450512476, -0.150243997574, 49.9994239807, 0.192499399185, 8.57499980927, 0.0450456924736, 69.6655807495, -0.972478449345,  5.1200261116, -0.103366054595, 3354.93920898, -20.8154506683, -82.3848495483, 17.5104560852, -0.148851186037,             0,             0, 5.55111512313e-17
          8.6, -0.0410653352737, 3349.31201172, 7563.81933594, 7648.97705078, 0.13798956573, 5.64848089218, 119.290786743, -0.0027977542486, -0.150871023536, 49.9993286133, 0.174145326018, 8.60000038147, 0.046244725585, 358.322418213, -1.01792013645, 4.87424278259, -0.0639002993703, 3372.82373047, -32.2357444763, -322.21295166, 28.2228851318, -0.149729639292,             0,             0,             0
        8.625, 0.497325152159,  3331.1081543, 7560.10009766, 7652.86035156, 0.138782665133, 6.10964441299, 119.637992859, -0.00689458567649, -0.151563182473, 49.9993743896, -0.146221786737,         8.625, 0.0478732287884, 601.731140137, -1.0570744276,  4.4252705574, -0.0230467095971, 3391.46142578, -18.1471977234, -544.41217041, 16.8752212524, -0.150606364012,             0,             0,             0
         8.65, -0.0986651927233, 3304.61889648, 7559.17724609, 7654.40234375, 0.139076948166, 6.79093599319, 119.985214233, 0.0171250328422, -0.152336299419, 49.9994506836, -0.232113465667, 8.64999961853, 0.0494886599481,  1.6106313467, -1.06686401367,  3.7545375824, -0.00670317700133, 3418.52319336, 18.6572151184, -120.133964539, -12.7087049484, -0.151486515999,             0,             0,             0
        8.675, -0.0341041572392, 3315.93164062, 7563.55664062, 7650.72998047, 0.139341145754, 6.29980707169, 120.332427979, -0.00467732688412, -0.152491882443, 49.9995307922, -0.176634609699, 8.67500019073, 0.0475458204746, -375.487213135, -1.02101171017, 4.05082559586, -0.0450330227613, 3397.41870117, 32.2992744446, 398.262939453, -28.5523681641, -0.152408182621,             0,             0,             0
          8.7, 0.0922846645117,    3319.46875, 7564.75927734, 7649.45361328, 0.138583540916, 6.31380081177, 120.679656982, -0.00547539489344, -0.152851551771, 49.9995117188, -0.153893277049, 8.69999980927, 0.0463901683688, -384.440032959, -1.00838446617, 4.12450933456, -0.0583617091179, 3398.47167969, 29.0042877197, 409.130767822, -27.091085434, -0.153322905302,             0,             0, -5.55111512313e-17
        8.725, -0.184047758579,  3329.9152832,   7567.859375, 7646.19580078, 0.138247519732, 5.82579231262, 121.026878357, 0.00153781229164, -0.153038352728, 49.9997596741, 0.228383675218, 8.72500038147, 0.0446369796991, -572.448974609, -0.975758552551, 4.42761659622, -0.092629134655, 3377.68286133, 21.7797603607, 549.118469238, -21.6466274261, -0.154244750738,             0,             0,             0
         8.75, 0.145366564393, 3332.40258789, 7568.46630859, 7644.96191406, 0.137334018946, 5.96982717514, 121.374107361, -0.00394224468619, -0.153472483158, 49.9996414185, 0.207585543394,          8.75, 0.0444904044271, -551.91204834, -0.96922981739, 4.45850896835, -0.105792783201, 3384.37231445, 18.9146747589, 572.321716309, -19.0046367645, -0.155150339007,             0,             0, 5.55111512313e-17
        8.775, 0.0634472444654, 3366.55639648, 7570.21191406, 7643.04248047, 0.137249454856, 5.16545152664, 121.721328735, -0.00988965388387, -0.153458192945, 49.9996604919, 0.196789950132, 8.77499961853, 0.0429208129644, 133.629165649, -0.950719058514, 5.31195640564, -0.126196339726, 3352.93359375, -23.4455413818, -57.8271179199, 19.6320400238, -0.156072944403,             0,             0,             0
          8.8, -0.0651061236858, 3355.37084961, 7567.16162109, 7645.88476562, 0.137729674578, 5.44594526291,  122.06854248, 0.000415586517192, -0.154041171074, 49.9998703003, 0.179879233241, 8.80000019073, 0.0441074259579, 286.491210938, -0.982542932034, 5.03952884674, -0.0965897142887, 3363.81640625, -30.3399295807, -277.013916016, 26.0726451874, -0.156969100237,             0,             0,             0
        8.825, -0.073264695704,  3342.6159668, 7565.29980469, 7648.07763672, 0.138213917613, 5.72311830521, 122.415756226, -0.00113951892126, -0.154631495476, 49.9997901917, 0.176230117679, 8.82499980927, 0.0451472327113, 356.604248047, -1.00198698044, 4.72074174881, -0.0736685618758, 3375.07250977, -31.0349197388, -339.443664551, 27.5623703003, -0.15787011385,             0,             0,             0
         8.85, 0.353979170322, 3330.44140625, 7561.22167969,  7651.8203125, 0.137624427676, 6.20149612427,   122.7629776, -0.00689760502428, -0.15534812212, 49.9997177124, -0.172524556518, 8.85000038147, 0.047204837203, 574.739624023, -1.04478216171, 4.40597581863, -0.0343738570809, 3395.27099609, -17.7519454956, -535.167297363,  16.560136795, -0.158763259649,             0,             0,             0
        8.875, 0.011094708927, 3294.38916016, 7559.31201172, 7653.70556641, 0.137615472078, 6.82792949677, 123.110198975, -0.00900117587298, -0.156232267618,  49.999961853, -0.197661474347,         8.875, 0.0495827272534, -105.072624207, -1.06492447853, 3.52722930908, -0.0144801996648, 3418.70043945, 22.4838752747, 156.787002563, -20.0140171051, -0.159657269716, -5.55111512313e-17,             0,             0
